x-axis,1
second,Volt
-10.0400E+00,
-10.0300E+00,
-10.0200E+00,
-10.0100E+00,
-10.0000E+00,+338.6E-03
-9.9900E+00,+342.8E-03
-9.9800E+00,+340.3E-03
-9.9700E+00,+337.3E-03
-9.9600E+00,+338.6E-03
-9.9500E+00,+337.1E-03
-9.9400E+00,+336.3E-03
-9.9300E+00,+338.6E-03
-9.9200E+00,+339.3E-03
-9.9100E+00,+337.2E-03
-9.9000E+00,+342.6E-03
-9.8900E+00,+336.7E-03
-9.8800E+00,+340.9E-03
-9.8700E+00,+340.9E-03
-9.8600E+00,+342.3E-03
-9.8500E+00,+340.6E-03
-9.8400E+00,+339.7E-03
-9.8300E+00,+340.0E-03
-9.8200E+00,+338.9E-03
-9.8100E+00,+345.9E-03
-9.8000E+00,+339.1E-03
-9.7900E+00,+339.5E-03
-9.7800E+00,+344.8E-03
-9.7700E+00,+344.4E-03
-9.7600E+00,+341.1E-03
-9.7500E+00,+341.1E-03
-9.7400E+00,+343.2E-03
-9.7300E+00,+342.9E-03
-9.7200E+00,+341.1E-03
-9.7100E+00,+341.1E-03
-9.7000E+00,+336.6E-03
-9.6900E+00,+341.3E-03
-9.6800E+00,+341.7E-03
-9.6700E+00,+339.3E-03
-9.6600E+00,+340.0E-03
-9.6500E+00,+344.1E-03
-9.6400E+00,+344.9E-03
-9.6300E+00,+341.1E-03
-9.6200E+00,+338.8E-03
-9.6100E+00,+339.8E-03
-9.6000E+00,+343.6E-03
-9.5900E+00,+338.6E-03
-9.5800E+00,+339.3E-03
-9.5700E+00,+338.3E-03
-9.5600E+00,+346.0E-03
-9.5500E+00,+338.6E-03
-9.5400E+00,+338.6E-03
-9.5300E+00,+338.5E-03
-9.5200E+00,+342.8E-03
-9.5100E+00,+338.6E-03
-9.5000E+00,+338.6E-03
-9.4900E+00,+340.7E-03
-9.4800E+00,+342.7E-03
-9.4700E+00,+342.3E-03
-9.4600E+00,+339.5E-03
-9.4500E+00,+341.1E-03
-9.4400E+00,+343.7E-03
-9.4300E+00,+341.1E-03
-9.4200E+00,+338.6E-03
-9.4100E+00,+340.0E-03
-9.4000E+00,+343.6E-03
-9.3900E+00,+343.6E-03
-9.3800E+00,+338.6E-03
-9.3700E+00,+338.6E-03
-9.3600E+00,+345.5E-03
-9.3500E+00,+344.1E-03
-9.3400E+00,+340.0E-03
-9.3300E+00,+340.4E-03
-9.3200E+00,+343.6E-03
-9.3100E+00,+341.0E-03
-9.3000E+00,+340.1E-03
-9.2900E+00,+342.7E-03
-9.2800E+00,+339.7E-03
-9.2700E+00,+341.2E-03
-9.2600E+00,+338.6E-03
-9.2500E+00,+338.6E-03
-9.2400E+00,+338.2E-03
-9.2300E+00,+341.1E-03
-9.2200E+00,+336.1E-03
-9.2100E+00,+338.6E-03
-9.2000E+00,+338.6E-03
-9.1900E+00,+338.7E-03
-9.1800E+00,+341.1E-03
-9.1700E+00,+340.4E-03
-9.1600E+00,+337.2E-03
-9.1500E+00,+343.6E-03
-9.1400E+00,+342.4E-03
-9.1300E+00,+341.1E-03
-9.1200E+00,+338.8E-03
-9.1100E+00,+346.8E-03
-9.1000E+00,+343.1E-03
-9.0900E+00,+341.1E-03
-9.0800E+00,+338.6E-03
-9.0700E+00,+342.0E-03
-9.0600E+00,+338.7E-03
-9.0500E+00,+339.1E-03
-9.0400E+00,+339.5E-03
-9.0300E+00,+339.9E-03
-9.0200E+00,+336.9E-03
-9.0100E+00,+338.6E-03
-9.0000E+00,+338.6E-03
-8.9900E+00,+340.7E-03
-8.9800E+00,+336.1E-03
-8.9700E+00,+338.6E-03
-8.9600E+00,+338.6E-03
-8.9500E+00,+341.1E-03
-8.9400E+00,+341.3E-03
-8.9300E+00,+341.1E-03
-8.9200E+00,+339.3E-03
-8.9100E+00,+340.0E-03
-8.9000E+00,+343.6E-03
-8.8900E+00,+342.3E-03
-8.8800E+00,+340.9E-03
-8.8700E+00,+338.6E-03
-8.8600E+00,+341.1E-03
-8.8500E+00,+338.6E-03
-8.8400E+00,+338.6E-03
-8.8300E+00,+338.6E-03
-8.8200E+00,+340.8E-03
-8.8100E+00,+343.2E-03
-8.8000E+00,+341.6E-03
-8.7900E+00,+338.6E-03
-8.7800E+00,+338.6E-03
-8.7700E+00,+334.4E-03
-8.7600E+00,+344.9E-03
-8.7500E+00,+338.6E-03
-8.7400E+00,+339.4E-03
-8.7300E+00,+341.1E-03
-8.7200E+00,+338.5E-03
-8.7100E+00,+337.0E-03
-8.7000E+00,+340.6E-03
-8.6900E+00,+338.7E-03
-8.6800E+00,+343.6E-03
-8.6700E+00,+336.5E-03
-8.6600E+00,+338.6E-03
-8.6500E+00,+338.6E-03
-8.6400E+00,+341.7E-03
-8.6300E+00,+331.2E-03
-8.6200E+00,+338.8E-03
-8.6100E+00,+339.2E-03
-8.6000E+00,+345.6E-03
-8.5900E+00,+332.5E-03
-8.5800E+00,+340.4E-03
-8.5700E+00,+340.8E-03
-8.5600E+00,+336.3E-03
-8.5500E+00,+332.6E-03
-8.5400E+00,+341.1E-03
-8.5300E+00,+339.8E-03
-8.5200E+00,+337.7E-03
-8.5100E+00,+339.4E-03
-8.5000E+00,+341.1E-03
-8.4900E+00,+338.6E-03
-8.4800E+00,+338.6E-03
-8.4700E+00,+342.4E-03
-8.4600E+00,+342.7E-03
-8.4500E+00,+338.6E-03
-8.4400E+00,+338.8E-03
-8.4300E+00,+335.8E-03
-8.4200E+00,+341.1E-03
-8.4100E+00,+341.1E-03
-8.4000E+00,+340.1E-03
-8.3900E+00,+341.2E-03
-8.3800E+00,+336.7E-03
-8.3700E+00,+340.9E-03
-8.3600E+00,+338.6E-03
-8.3500E+00,+343.1E-03
-8.3400E+00,+336.9E-03
-8.3300E+00,+340.4E-03
-8.3200E+00,+338.6E-03
-8.3100E+00,+333.8E-03
-8.3000E+00,+343.1E-03
-8.2900E+00,+339.5E-03
-8.2800E+00,+339.9E-03
-8.2700E+00,+338.6E-03
-8.2600E+00,+332.3E-03
-8.2500E+00,+336.1E-03
-8.2400E+00,+340.7E-03
-8.2300E+00,+340.3E-03
-8.2200E+00,+339.9E-03
-8.2100E+00,+339.5E-03
-8.2000E+00,+338.6E-03
-8.1900E+00,+338.7E-03
-8.1800E+00,+331.3E-03
-8.1700E+00,+340.4E-03
-8.1600E+00,+340.8E-03
-8.1500E+00,+340.1E-03
-8.1400E+00,+336.0E-03
-8.1300E+00,+336.7E-03
